game_str,play_id,thr_ts,acq_ts,arr_ts,target_base,nth_throw
y2_d065_HKR_RZQ,204,6948183,6946933,6949083,first,1
y2_d065_HKR_RZQ,254,8630633,8629183,8631383,first,1
y2_d066_ESW_YJD,22,592237,591037,593187,first,1
y2_d066_ESW_YJD,32,854987,854287,855487,second,1
y2_d066_ESW_YJD,32,856137,855487,857137,first,2
y2_d066_ESW_YJD,41,1141887,1140887,1142737,first,1
y2_d066_ESW_YJD,59,1660837,1659587,1662087,first,1
y2_d066_ESW_YJD,68,2030837,2029887,2031737,first,1
y2_d066_ESW_YJD,105,3382837,3381487,3384287,first,1
y2_d066_ESW_YJD,119,3932937,3931337,3933587,first,1
y2_d066_ESW_YJD,142,4782587,4781487,4783987,first,1
y2_d066_ESW_YJD,147,4944187,4943087,4945387,first,1
y2_d066_ESW_YJD,171,5958887,5958437,5959437,first,1
y2_d066_ESW_YJD,177,6175637,6174937,6176187,second,1
y2_d066_ESW_YJD,177,6176737,6176187,6177587,first,2
y2_d066_ESW_YJD,212,7437437,7436687,7438187,first,1
y2_d066_ESW_YJD,261,9115687,9114937,9116337,first,1
y2_d066_HKR_RZQ,30,1076308,1075508,1077458,first,1
y2_d066_HKR_RZQ,35,1209858,1208258,1210858,first,1
y2_d066_HKR_RZQ,102,3598458,3597608,3599108,first,1
y2_d066_HKR_RZQ,111,3893708,3892308,3894508,first,1
y2_d066_HKR_RZQ,113,3937508,3936808,3938658,first,1
y2_d066_HKR_RZQ,194,6284308,6282658,6285358,first,1
y2_d066_HKR_RZQ,209,6843508,6842258,6844658,first,1
y2_d066_HKR_RZQ,212,6903108,6900658,6904008,first,1
y2_d066_HKR_RZQ,223,7607058,7606258,7607808,first,1
y2_d066_HKR_RZQ,242,8356108,8355008,8356808,first,1
y2_d066_HKR_RZQ,272,9246058,9245408,9246558,second,1
y2_d066_HKR_RZQ,272,9247208,9246558,9248058,first,2
y2_d066_HKR_RZQ,275,9476708,9476008,9477508,first,1
y2_d066_HKR_RZQ,277,9540708,9539208,9541608,first,1
y2_d066_HKR_RZQ,291,9981108,9979908,9981858,first,1
y2_d067_ESW_YJD,10,352204,351454,352954,first,1
y2_d067_ESW_YJD,16,496154,495204,496754,first,1
y2_d067_ESW_YJD,50,1681954,1680604,1682904,first,1
y2_d067_ESW_YJD,75,2496604,2496004,2497154,second,1
y2_d067_ESW_YJD,75,2497904,2497154,2498604,first,2
y2_d067_ESW_YJD,114,3758304,3757504,3759304,first,1
y2_d067_ESW_YJD,122,4037104,4035804,4039154,first,1
y2_d067_ESW_YJD,136,4457554,4456354,4458554,first,1
y2_d067_ESW_YJD,175,5750754,5749954,5751904,first,1
y2_d067_ESW_YJD,195,6535104,6533854,6536104,first,1
y2_d067_ESW_YJD,205,6923304,6921704,6924054,first,1
y2_d067_ESW_YJD,213,7269854,7269104,7270354,first,1
y2_d067_ESW_YJD,224,7722404,7721654,7723004,first,1
y2_d067_ESW_YJD,227,7805604,7804704,7806604,first,1
y2_d067_HKR_RZQ,8,25760,24910,26510,first,1
y2_d067_HKR_RZQ,24,514710,513510,516460,first,1
y2_d067_HKR_RZQ,32,730510,729160,731560,first,1
y2_d067_HKR_RZQ,35,897410,896710,898360,first,1
y2_d067_HKR_RZQ,41,1330815,1329315,1332065,first,1
y2_d067_HKR_RZQ,51,1772665,1770815,1773365,first,1
y2_d067_HKR_RZQ,105,3600315,3599065,3601365,first,1
y2_d067_HKR_RZQ,135,4534315,4533315,4535665,first,1
y2_d067_HKR_RZQ,184,6248765,6248165,6249965,first,1
y2_d067_HKR_RZQ,208,6904315,6903365,6904965,first,1
y2_d067_HKR_RZQ,232,7783665,7782615,7784315,first,1
y2_d067_HKR_RZQ,251,8459915,8458615,8460665,first,1
y2_d067_HKR_RZQ,265,8964165,8963515,8964765,second,1
y2_d067_HKR_RZQ,265,8965365,8964765,8966265,first,2
y2_d067_HKR_RZQ,304,10598415,10597665,10599915,first,1
y2_d067_HKR_RZQ,310,10798315,10796315,10799015,first,1
y2_d068_RDO_RZQ,12,243462,242862,244112,second,1
y2_d068_RDO_RZQ,12,244562,244112,245562,first,2
y2_d068_RDO_RZQ,26,733462,732412,734262,first,1
y2_d068_RDO_RZQ,83,2511012,2509212,2512262,first,1
y2_d068_RDO_RZQ,97,2965762,2964562,2966712,first,1
y2_d068_RDO_RZQ,125,3836112,3834612,3836762,first,1
y2_d068_RDO_RZQ,142,4501012,4499912,4501862,first,1
y2_d068_RDO_RZQ,147,4714962,4713212,4715612,first,1
y2_d068_RDO_RZQ,148,4748212,4746762,4748962,first,1
y2_d068_RDO_RZQ,163,5176562,5175762,5177512,first,1
y2_d068_RDO_RZQ,178,5669212,5667662,5670012,first,1
y2_d068_RDO_RZQ,220,6922862,6921512,6923712,first,1
y2_d068_RDO_RZQ,238,7513612,7512112,7514362,first,1
y2_d068_RDO_RZQ,277,8886565,8885565,8887265,first,1
y2_d068_RDO_RZQ,285,9080465,9079365,9081215,first,1
y2_d069_RDO_RZQ,6,84135,83035,85235,first,1
y2_d069_RDO_RZQ,43,1426499,1424649,1427249,first,1
y2_d069_RDO_RZQ,84,2836849,2835199,2837599,first,1
y2_d069_RDO_RZQ,98,3512629,3510929,3513729,first,1
y2_d069_RDO_RZQ,109,3965279,3964479,3965979,first,1
y2_d069_RDO_RZQ,114,4204329,4203679,4204879,second,1
y2_d069_RDO_RZQ,114,4205529,4204879,4206429,first,2
y2_d069_RDO_RZQ,120,4348179,4346829,4349229,first,1
y2_d069_RDO_RZQ,121,4487779,4486129,4488779,first,1
y2_d069_RDO_RZQ,138,4948229,4947629,4948829,first,1
y2_d069_RDO_RZQ,193,6972029,6970379,6973029,first,1
y2_d069_RDO_RZQ,203,7282079,7280929,7283379,first,1
y2_d069_RDO_RZQ,228,7994329,7993779,7995229,first,1
y2_d069_RDO_RZQ,235,8245629,8244229,8246579,first,1
y2_d069_RDO_RZQ,237,8290829,8289129,8292029,first,1
y2_d069_RDO_RZQ,255,8956873,8955423,8959423,first,1
y2_d070_RDO_RZQ,28,809657,809307,810057,second,1
y2_d070_RDO_RZQ,28,810807,810057,811607,first,2
y2_d070_RDO_RZQ,41,1274522,1273422,1275422,first,1
y2_d070_RDO_RZQ,46,1376522,1374772,1377222,first,1
y2_d070_RDO_RZQ,50,1590622,1588922,1591422,first,1
y2_d070_RDO_RZQ,57,1835172,1833622,1836072,first,1
y2_d070_RDO_RZQ,69,2130072,2129672,2130572,second,1
y2_d070_RDO_RZQ,69,2131272,2130572,2132122,first,2
y2_d070_RDO_RZQ,79,2459622,2458472,2460822,first,1
y2_d070_RDO_RZQ,81,2505472,2504622,2506422,first,1
y2_d070_RDO_RZQ,103,3285722,3284522,3286572,first,1
y2_d070_RDO_RZQ,120,3758122,3757372,3758822,first,1
y2_d070_RDO_RZQ,124,3897872,3896322,3898622,first,1
y2_d070_RDO_RZQ,135,4226172,4225522,4227122,first,1
y2_d070_RDO_RZQ,155,4878922,4877872,4880022,first,1
y2_d070_RDO_RZQ,207,6787472,6786322,6788372,first,1
y2_d070_RDO_RZQ,224,7276972,7274472,7277672,first,1
y2_d070_RDO_RZQ,226,7480322,7479072,7481372,first,1
y2_d070_RDO_RZQ,252,8440522,8439322,8441622,first,1
y2_d071_XFE_RZQ,29,790679,789979,791579,first,1
y2_d071_XFE_RZQ,85,2526382,2526032,2527032,third,1
y2_d071_XFE_RZQ,85,2527832,2527032,2528882,first,2
y2_d071_XFE_RZQ,88,2590482,2588532,2591282,first,1
y2_d071_XFE_RZQ,101,2976032,2974782,2976832,first,1
y2_d071_XFE_RZQ,128,3637432,3635882,3638632,first,1
y2_d071_XFE_RZQ,140,4110782,4109532,4111632,first,1
y2_d071_XFE_RZQ,143,4276782,4275932,4277632,first,1
y2_d071_XFE_RZQ,148,4419332,4418682,4420282,first,1
y2_d071_XFE_RZQ,155,4621282,4620482,4622232,first,1
y2_d071_XFE_RZQ,157,4827882,4827432,4828732,first,1
y2_d071_XFE_RZQ,166,5255132,5254232,5256532,first,1
y2_d071_XFE_RZQ,170,5472732,5471582,5473582,first,1
y2_d071_XFE_RZQ,174,5569182,5568882,5569682,first,1
y2_d071_XFE_RZQ,225,7410832,7410232,7411532,first,1
y2_d071_XFE_RZQ,269,9201882,9200832,9202732,second,1
y2_d071_XFE_RZQ,269,9203482,9202732,9204432,first,2
y2_d071_XFE_RZQ,275,9463782,9463082,9464682,first,1
y2_d071_XFE_RZQ,296,10243932,10243032,10244582,first,1
y2_d071_XFE_RZQ,302,10383082,10382332,10383832,second,1
y2_d071_XFE_RZQ,302,10384432,10383832,10385332,first,2
y2_d072_DYE_YJD,15,431393,430143,432493,first,1
y2_d072_DYE_YJD,16,474093,472193,475343,first,1
y2_d072_DYE_YJD,90,2668893,2668193,2669793,second,1
y2_d072_DYE_YJD,90,2670243,2669793,2671193,first,2
y2_d072_DYE_YJD,134,3923993,3922593,3925293,first,1
y2_d072_DYE_YJD,137,4132793,4131643,4134543,first,1
y2_d072_DYE_YJD,140,4251693,4250593,4252543,first,1
y2_d072_DYE_YJD,199,6395043,6393493,6396093,first,1
y2_d072_DYE_YJD,201,6588843,6588043,6589643,first,1
y2_d072_DYE_YJD,205,6679043,6677893,6680543,first,1
y2_d072_DYE_YJD,231,7903893,7902443,7904793,first,1
y2_d072_DYE_YJD,236,8036393,8035193,8037243,first,1
y2_d072_DYE_YJD,240,8251093,8249493,8252193,first,1
y2_d072_DYE_YJD,259,9000443,8999043,9001243,first,1
y2_d072_DYE_YJD,264,9131293,9130243,9132143,first,1
y2_d072_DYE_YJD,272,9463893,9463043,9464943,first,1
y2_d072_XFE_RZQ,21,548359,547209,549359,first,1
y2_d072_XFE_RZQ,39,1056959,1055559,1057659,first,1
y2_d072_XFE_RZQ,72,2077109,2076009,2078259,first,1
y2_d072_XFE_RZQ,85,2539309,2538259,2539959,first,1
y2_d072_XFE_RZQ,87,2703459,2701809,2704259,first,1
y2_d072_XFE_RZQ,92,2792359,2791659,2793059,first,1
y2_d072_XFE_RZQ,113,3478609,3477809,3479259,first,1
y2_d072_XFE_RZQ,122,3731259,3729609,3732409,first,1
y2_d072_XFE_RZQ,157,4968759,4967959,4969559,first,1
y2_d072_XFE_RZQ,163,5109609,5108259,5110509,first,1
y2_d072_XFE_RZQ,186,5985909,5985109,5987009,first,1
y2_d072_XFE_RZQ,196,6470209,6469659,6471109,first,1
y2_d072_XFE_RZQ,215,7078909,7078259,7079709,first,1
y2_d072_XFE_RZQ,222,7387809,7386959,7388559,first,1
y2_d072_XFE_RZQ,229,7626759,7625759,7627459,first,1
y2_d072_XFE_RZQ,244,8209309,8208609,8210109,first,1
y2_d072_XFE_RZQ,253,8596259,8595059,8596959,first,1
y2_d072_XFE_RZQ,268,9072509,9072359,9072809,first,1
y2_d072_XFE_RZQ,282,9583159,9582409,9584209,first,1
y2_d073_DYE_YJD,8,157842,156984,159327,first,1
y2_d073_DYE_YJD,26,907603,906844,908329,first,1
y2_d073_DYE_YJD,52,1657199,1656671,1658024,first,1
y2_d073_DYE_YJD,101,3067257,3065409,3068511,first,1
y2_d073_DYE_YJD,106,3177741,3175992,3178731,first,1
y2_d073_DYE_YJD,129,3794083,3793423,3794875,first,1
y2_d073_DYE_YJD,146,4284067,4283407,4285123,first,1
y2_d073_DYE_YJD,195,5948556,5946708,5949612,first,1
y2_d073_DYE_YJD,212,6501504,6500976,6502296,first,1
y2_d073_DYE_YJD,225,7407916,7407322,7408576,second,1
y2_d073_DYE_YJD,225,7409302,7408576,7410127,first,2
y2_d073_XFE_RZQ,114,13393066,13391316,13394166,first,1
y2_d073_XFE_RZQ,131,13950266,13948916,13951566,first,1
y2_d073_XFE_RZQ,132,13987766,13986516,13988816,first,1
y2_d073_XFE_RZQ,135,14054966,14053466,14056216,first,1
y2_d073_XFE_RZQ,139,14355366,14354866,14356316,first,1
y2_d073_XFE_RZQ,187,15922916,15922166,15923466,first,1
y2_d073_XFE_RZQ,230,17470116,17468566,17471416,first,1
y2_d073_XFE_RZQ,248,554420,552670,555570,first,1
y2_d073_XFE_RZQ,274,1655766,1655116,1656466,first,1
y2_d074.5_VZE_YJD,5,87826,86626,88576,first,1
y2_d074.5_VZE_YJD,23,677576,676276,678476,first,1
y2_d074.5_VZE_YJD,87,2930526,2929576,2931326,first,1
y2_d074.5_VZE_YJD,88,2964876,2963976,2965826,first,1
y2_d074.5_VZE_YJD,126,4140026,4139526,4140626,first,1
y2_d074.5_VZE_YJD,224,7833426,7831726,7834476,first,1
y2_d074.5_VZE_YJD,255,8940526,8940176,8940976,second,1
y2_d074.5_VZE_YJD,255,8941576,8940976,8942576,first,2
y2_d074_VZE_YJD,14,399515,399165,399965,second,1
y2_d074_VZE_YJD,14,400465,399965,401515,first,2
y2_d074_VZE_YJD,18,502715,501965,503415,second,1
y2_d074_VZE_YJD,18,503965,503415,504865,first,2
y2_d074_VZE_YJD,81,2282415,2280615,2283565,first,1
y2_d074_VZE_YJD,96,2799065,2798315,2800165,first,1
y2_d074_VZE_YJD,102,2999315,2998315,3000365,first,1
y2_d074_VZE_YJD,116,3421615,3420865,3422215,first,1
y2_d074_VZE_YJD,142,4176715,4176015,4177315,first,1
y2_d074_VZE_YJD,148,4424165,4424015,4424865,first,1
y2_d074_VZE_YJD,199,5962765,5962015,5963615,first,1
y2_d075_VZE_YJD,10,210323,208871,211379,first,1
y2_d075_VZE_YJD,16,492936,491781,493695,first,1
y2_d075_VZE_YJD,24,766044,764460,767199,first,1
y2_d075_VZE_YJD,28,846993,845706,847752,first,1
y2_d075_VZE_YJD,50,1713541,1712188,1714399,first,1
y2_d075_VZE_YJD,54,1782313,1781554,1782907,first,1
y2_d075_VZE_YJD,58,1856233,1854253,1857289,first,1
y2_d075_VZE_YJD,62,2050966,2049679,2051692,first,1
y2_d075_VZE_YJD,63,2084956,2083537,2085649,first,1
y2_d075_VZE_YJD,80,2649323,2648993,2649917,second,1
y2_d075_VZE_YJD,80,2650412,2649917,2651501,first,2
y2_d075_VZE_YJD,95,3190226,3189368,3191381,first,1
y2_d075_VZE_YJD,119,3907977,3906129,3909066,first,1
y2_d075_VZE_YJD,128,4263355,4261540,4264279,first,1
y2_d075_VZE_YJD,135,4506169,4505014,4507324,first,1
y2_d075_VZE_YJD,144,4709416,4707337,4710505,first,1
y2_d075_VZE_YJD,154,5054002,5052715,5054860,first,1
y2_d075_VZE_YJD,188,6482409,6481980,6482871,second,1
y2_d075_VZE_YJD,188,6483498,6482871,6484257,first,2
y2_d075_VZE_YJD,212,7307773,7306717,7308598,first,1
y2_d076_MGJ_RZQ,30,876152,875702,876652,second,1
y2_d076_MGJ_RZQ,30,877302,876652,878152,first,2
y2_d076_MGJ_RZQ,41,1237502,1236302,1238402,first,1
y2_d076_MGJ_RZQ,60,2027552,2026802,2028352,first,1
y2_d076_MGJ_RZQ,76,2531402,2530202,2532552,first,1
y2_d076_MGJ_RZQ,89,2859502,2858752,2860402,first,1
y2_d076_MGJ_RZQ,99,3228702,3227152,3229452,first,1
y2_d076_MGJ_RZQ,110,3590152,3588702,3591602,first,1
y2_d076_MGJ_RZQ,111,3744652,3742802,3745602,first,1
y2_d076_MGJ_RZQ,125,4093252,4091702,4094202,first,1
y2_d076_MGJ_RZQ,128,4301702,4301252,4302302,second,1
y2_d076_MGJ_RZQ,128,4302952,4302302,4303852,first,2
y2_d076_MGJ_RZQ,138,4674052,4672352,4675052,first,1
y2_d076_MGJ_RZQ,148,4986152,4985102,4986752,first,1
y2_d076_MGJ_RZQ,159,5402302,5400902,5403552,first,1
y2_d077_MGJ_RZQ,5,112190,111290,113240,first,1
y2_d077_MGJ_RZQ,40,1159090,1158640,1160140,first,1
y2_d077_MGJ_RZQ,58,1923390,1922290,1924590,first,1
y2_d077_MGJ_RZQ,68,2139690,2139040,2140690,first,1
y2_d077_MGJ_RZQ,112,3619590,3617240,3620340,first,1
y2_d077_MGJ_RZQ,118,3876990,3875540,3878290,first,1
y2_d077_MGJ_RZQ,129,4103990,4103040,4105440,first,1
y2_d077_MGJ_RZQ,153,4895640,4894090,4897040,first,1
y2_d077_MGJ_RZQ,206,6694069,6693119,6695019,first,1
y2_d077_MGJ_RZQ,214,6986069,6984519,6986969,first,1
y2_d077_MGJ_RZQ,224,7350419,7349719,7351219,first,1
y2_d077_MGJ_RZQ,226,7400569,7399619,7401219,first,1
y2_d077_MGJ_RZQ,231,7518069,7517119,7519019,first,1
y2_d077_MGJ_RZQ,268,8700919,8698969,8701719,first,1
y2_d077_MGJ_RZQ,291,9499119,9498019,9500269,first,1
y2_d077_MGJ_RZQ,306,9935119,9934269,9936219,first,1
y2_d077_MGJ_RZQ,318,10321119,10319619,10322469,first,1
y2_d077_MGJ_RZQ,340,10946969,10946219,10947919,first,1
y2_d077_MGJ_RZQ,351,11240619,11239619,11241669,first,1
y2_d078_MGJ_RZQ,3,78699,77399,80099,first,1
y2_d078_MGJ_RZQ,9,258049,257349,258699,second,1
y2_d078_MGJ_RZQ,9,259249,258699,260099,first,2
y2_d078_MGJ_RZQ,26,755899,755049,756749,first,1
y2_d078_MGJ_RZQ,32,1035649,1035249,1036349,first,1
y2_d078_MGJ_RZQ,46,1481599,1480449,1482649,first,1
y2_d078_MGJ_RZQ,66,2037549,2035849,2038999,first,1
y2_d078_MGJ_RZQ,69,2117199,2116249,2118249,first,1
y2_d078_MGJ_RZQ,86,2817449,2815799,2818749,first,1
y2_d078_MGJ_RZQ,121,3814299,3813149,3815449,first,1
y2_d078_MGJ_RZQ,125,4026099,4025099,4026949,first,1
y2_d078_MGJ_RZQ,131,4191999,4189999,4192849,first,1
y2_d078_MGJ_RZQ,156,4963899,4962999,4964749,first,1
y2_d078_MGJ_RZQ,168,5416699,5416099,5417349,second,1
y2_d078_MGJ_RZQ,168,5417849,5417349,5418649,first,2
y2_d078_MGJ_RZQ,194,6296549,6295599,6297649,first,1
y2_d078_MGJ_RZQ,205,6766149,6764649,6767099,first,1
y2_d078_MGJ_RZQ,207,6937799,6937199,6938449,first,1
y2_d078_MGJ_RZQ,209,7003999,7002749,7004849,first,1
y2_d078_MGJ_RZQ,231,7822899,7822099,7824399,first,1
y2_d078_MGJ_RZQ,242,8166449,8165449,8167749,first,1
y2_d078_MGJ_RZQ,275,9391749,9390399,9392949,first,1
y2_d078_MGJ_RZQ,294,10041299,10040299,10042199,first,1
y2_d078_MGJ_RZQ,295,10214399,10213649,10215299,first,1
y2_d079_YJD_RZQ,14,343047,342297,343647,second,1
y2_d079_YJD_RZQ,14,344297,343647,345247,first,2
y2_d079_YJD_RZQ,21,640497,639747,641047,second,1
y2_d079_YJD_RZQ,21,641847,641047,642647,first,2
y2_d079_YJD_RZQ,40,1190397,1189247,1191347,first,1
y2_d079_YJD_RZQ,68,2135497,2134447,2136247,first,1
y2_d079_YJD_RZQ,77,2492997,2491447,2493697,first,1
y2_d079_YJD_RZQ,112,3650847,3650147,3652247,first,1
y2_d079_YJD_RZQ,114,3798997,3798347,3800447,first,1
y2_d079_YJD_RZQ,152,5232447,5231747,5233547,first,1
y2_d079_YJD_RZQ,167,5695047,5694097,5695797,first,1
y2_d079_YJD_RZQ,211,7350497,7349997,7351097,second,1
y2_d079_YJD_RZQ,211,7351547,7351097,7352397,first,2
y2_d079_YJD_RZQ,225,8024597,8023097,8025247,first,1
y2_d079_YJD_RZQ,242,8614597,8613597,8615447,first,1
y2_d079_YJD_RZQ,260,9347347,9346397,9348347,first,1
y2_d079_YJD_RZQ,262,9616147,9615547,9616897,first,1
y2_d080_YJD_RZQ,7,203398,202748,204298,first,1
y2_d080_YJD_RZQ,15,503548,502898,503998,second,1
y2_d080_YJD_RZQ,15,504598,503998,505648,first,2
y2_d080_YJD_RZQ,32,1123498,1122998,1123848,first,1
y2_d080_YJD_RZQ,58,1868748,1867948,1869398,first,1
y2_d080_YJD_RZQ,83,2706598,2705298,2707398,first,1
y2_d080_YJD_RZQ,84,2739198,2737648,2739948,first,1
y2_d080_YJD_RZQ,129,4148298,4147798,4148948,second,1
y2_d080_YJD_RZQ,129,4149648,4148948,4150598,first,2
y2_d080_YJD_RZQ,198,6503548,6502098,6504348,first,1
y2_d080_YJD_RZQ,256,8727698,8725798,8728848,first,1
y2_d080_YJD_RZQ,279,9689898,9688198,9691248,first,1
y2_d080_YJD_RZQ,285,9854848,9853148,9855748,first,1
y2_d080_YJD_RZQ,325,11175248,11174498,11175998,second,1
y2_d080_YJD_RZQ,325,11176448,11175998,11177398,first,2
y2_d080_YJD_RZQ,341,12033348,12032398,12034248,first,1
y2_d081_YJD_RZQ,25,721186,720036,722086,first,1
y2_d081_YJD_RZQ,52,1634736,1633386,1636136,first,1
y2_d081_YJD_RZQ,94,2928403,2927403,2929353,first,1
y2_d081_YJD_RZQ,101,3058953,3057303,3059853,first,1
y2_d081_YJD_RZQ,113,3568753,3566753,3569753,first,1
y2_d081_YJD_RZQ,129,3978453,3976953,3979553,first,1
y2_d081_YJD_RZQ,139,6860003,6858303,6860853,first,1
y2_d081_YJD_RZQ,146,7201203,7199853,7202253,first,1
y2_d081_YJD_RZQ,153,7361053,7359603,7362003,first,1
y2_d081_YJD_RZQ,236,10333653,10333253,10334203,first,1
y2_d081_YJD_RZQ,239,10515303,10513903,10516003,first,1
y2_d082_WMI_YJD,28,668916,667516,669716,first,1
y2_d082_WMI_YJD,31,726866,726116,727766,first,1
y2_d082_WMI_YJD,65,1731816,1730816,1732616,second,1
y2_d082_WMI_YJD,65,1733116,1732616,1734116,first,2
y2_d082_WMI_YJD,69,1951016,1950216,1951666,first,1
y2_d082_WMI_YJD,75,2070916,2069216,2072066,first,1
y2_d082_WMI_YJD,90,2524366,2523916,2524916,second,1
y2_d082_WMI_YJD,90,2525516,2524916,2526416,first,2
y2_d083.5_WMI_YJD,30,811812,811412,812462,second,1
y2_d083.5_WMI_YJD,30,813162,812462,814112,first,2
y2_d083.5_WMI_YJD,46,1433862,1432512,1435012,first,1
y2_d083.5_WMI_YJD,74,2424662,2423812,2425362,first,1
y2_d083.5_WMI_YJD,94,3150162,3149362,3151062,first,1
y2_d083.5_WMI_YJD,98,3222512,3221862,3223512,first,1
y2_d083.5_WMI_YJD,104,3484462,3482462,3485062,first,1
y2_d083.5_WMI_YJD,130,4263612,4262212,4264462,first,1
y2_d083.5_WMI_YJD,140,4665662,4664362,4666462,first,1
y2_d083.5_WMI_YJD,166,5455662,5454812,5456762,first,1
y2_d083_WMI_YJD,9,245950,245450,246750,first,1
y2_d083_WMI_YJD,18,473150,471700,473950,first,1
y2_d083_WMI_YJD,35,1124650,1123300,1125900,first,1
y2_d083_WMI_YJD,100,3340800,3339500,3341550,first,1
y2_d083_WMI_YJD,148,4601050,4599700,4602300,first,1
y2_d083_WMI_YJD,160,5043550,5043000,5044850,first,1
y2_d083_WMI_YJD,214,6750800,6750100,6751500,first,1
y2_d083_WMI_YJD,253,8181250,8180000,8182100,first,1
y2_d083_WMI_YJD,263,8446450,8445100,8447350,first,1
y2_d083_WMI_YJD,306,10044200,10043600,10044650,second,1
y2_d083_WMI_YJD,306,10045150,10044650,10046050,first,2
y2_d084_LFS_YJD,16,363781,362981,364381,second,1
y2_d084_LFS_YJD,16,365331,364381,366181,first,2
y2_d084_LFS_YJD,61,1848231,1847531,1849031,first,1
y2_d084_LFS_YJD,105,3257331,3255831,3258131,first,1
y2_d084_LFS_YJD,150,4837681,4836031,4838381,first,1
y2_d084_LFS_YJD,221,7421631,7421031,7422281,first,1
y2_d084_LFS_YJD,264,8826781,8825731,8828031,first,1
y2_d084_LFS_YJD,285,9495931,9495531,9496481,second,1
y2_d084_LFS_YJD,285,9496881,9496481,9497831,first,2
y2_d084_LFS_YJD,303,10042181,10041731,10042781,first,1
y2_d084_LFS_YJD,325,10729331,10728281,10730131,first,1
y2_d084_LFS_YJD,326,10770431,10769381,10771631,first,1
y2_d084_LFS_YJD,341,11292531,11291481,11293981,first,1
y2_d084_LFS_YJD,347,11482881,11481681,11483881,first,1
y2_d084_LFS_YJD,374,12432031,12431131,12432931,first,1
y2_d085.5_LFS_YJD,33,1020022,1017222,1020922,first,1
y2_d085.5_LFS_YJD,58,1745372,1743972,1746222,first,1
y2_d085.5_LFS_YJD,92,2782222,2781072,2783422,first,1
y2_d085.5_LFS_YJD,114,3530072,3528722,3531222,first,1
y2_d085.5_LFS_YJD,117,3606022,3604922,3607122,first,1
y2_d085.5_LFS_YJD,134,4089822,4088672,4090472,first,1
y2_d085.5_LFS_YJD,148,4670222,4668722,4671072,first,1
y2_d085.5_LFS_YJD,158,5127522,5126572,5128772,first,1
y2_d085.5_LFS_YJD,171,5501822,5500222,5502772,first,1
y2_d085.5_LFS_YJD,178,5741322,5740672,5742022,second,1
y2_d085.5_LFS_YJD,178,5742672,5742022,5743572,first,2
y2_d085.5_LFS_YJD,204,6461022,6459872,6462172,first,1
y2_d085_LFS_YJD,19,657513,656563,658513,first,1
y2_d085_LFS_YJD,31,1057513,1056913,1059263,first,1
y2_d085_LFS_YJD,39,1223513,1222113,1224413,first,1
y2_d085_LFS_YJD,41,1379763,1378463,1380813,first,1
y2_d085_LFS_YJD,61,1970063,1969013,1970763,first,1
y2_d085_LFS_YJD,81,2666363,2665563,2667413,first,1
y2_d085_LFS_YJD,85,2743863,2742413,2744963,first,1
y2_d085_LFS_YJD,120,4078863,4077663,4079713,first,1
y2_d085_LFS_YJD,127,4372163,4370263,4373313,first,1
y2_d085_LFS_YJD,136,4641513,4640663,4642313,second,1
y2_d085_LFS_YJD,136,4643063,4642313,4643913,first,2
y2_d085_LFS_YJD,140,4906813,4905513,4907913,first,1
y2_d086_LFS_YJD,44,2922943,2921243,2923693,first,1
y2_d086_LFS_YJD,97,4749393,4748643,4750043,first,1
y2_d086_LFS_YJD,115,5556593,5555843,5557343,first,1
y2_d086_LFS_YJD,128,6125743,6124543,6126593,first,1
y2_d086_LFS_YJD,163,7245143,7244293,7247193,first,1
y2_d086_LFS_YJD,169,7512493,7511493,7513143,first,1
y2_d086_LFS_YJD,174,7656893,7655443,7657593,first,1
y2_d086_LFS_YJD,221,9436643,9435543,9438343,first,1
y2_d086_LFS_YJD,255,231093,230143,231943,first,1
y2_d086_LFS_YJD,263,382643,381693,383393,first,1
y2_d086_LFS_YJD,271,650943,649493,651793,first,1
y2_d086_LFS_YJD,275,715643,713793,716843,first,1
y2_d086_LFS_YJD,277,762293,760643,763393,first,1
y2_d086_LFS_YJD,291,1249743,1248243,1250493,first,1
y2_d086_LFS_YJD,293,1295743,1294493,1296843,first,1
y2_d087_DYE_RZQ,27,727152,726252,727802,first,1
y2_d087_DYE_RZQ,49,1465802,1464452,1466952,first,1
y2_d087_DYE_RZQ,76,2138102,2136152,2139102,first,1
y2_d087_DYE_RZQ,79,2300452,2299052,2301102,first,1
y2_d087_DYE_RZQ,82,2359202,2358452,2360052,first,1
y2_d087_DYE_RZQ,100,2928002,2927502,2928652,second,1
y2_d087_DYE_RZQ,100,2929102,2928652,2930102,first,2
y2_d087_DYE_RZQ,118,3428452,3426052,3429052,first,1
y2_d087_DYE_RZQ,165,4775902,4774952,4776952,first,1
y2_d087_DYE_RZQ,185,5440852,5439502,5441852,first,1
y2_d088_DYE_RZQ,70,2110313,2109463,2111313,first,1
y2_d088_DYE_RZQ,83,2499963,2499113,2500863,first,1
y2_d088_DYE_RZQ,105,3117463,3116213,3118663,first,1
y2_d088_DYE_RZQ,107,3304363,3303613,3305213,first,1
y2_d088_DYE_RZQ,111,3389513,3388413,3390263,first,1
y2_d088_DYE_RZQ,185,5746163,5745763,5746913,second,1
y2_d088_DYE_RZQ,185,5747613,5746913,5748413,first,2
y2_d088_DYE_RZQ,194,6037763,6037513,6038513,first,1
